股票代码,股票简称,截止日期,行业代码,所属省份,股权性质,wufei,zhaochenyv,yuanchun,lishouxi,csmar,净资产收益率(%),资产报酬率(%),EBITDA率(%),营业收入增长率(%),成本费用利润率(%),总资产周转率(%),应收账款周转率(%),存货周转率(%),营业周期,现金资产比率(%),技术人员占比(%),研发营收比(%),发明专利申请数,数字化软硬件投入比(%),管理层数字职务设立,数字化战略导向前瞻性,数字化战略导向持续性,数字化战略导向广度,数字化战略导向强度,数字发明专利,数字国家级奖项,数字创新论文,数字创新标准,数字创新资质,数字创新资质,两权分离率(%),数字人力计划投入,科技创新基地建设,员工人均营收比(%),提供岗位增长率(%),员工收入增长率(%),社会责任报告质量,供应链合作伙伴,数字化供应链覆盖度,客户集中度(%),供应商集中度(%),投入资本回报率(%),总资产增长率(%),资本积累率(%),营业利润增长率(%),股权集中度(%),独董比例(%),现金流动负债比率(%),董事会规模,资产负债率(%),权益乘数(%),速动比率(%),流动资产周转率(%),长期资本负债率(%)
000890,法尔胜,2022,33,江苏省,2,0.6931471805599453,0.2187449042365776,1.4127144298688197,0.1303071954771089,34.9313,0.002025,0.048505,163749890.2,0.015142,0.031287,0.356506,2.108302,4.63277,251.911661,0.03990217296477269,13.27,2.91,0.0,0.013105611092334999,0.0,12.0,4.0,1.0,0.054715,0.0,0.0,0.0,0.0,0.0,0.0,13.2745,0.0,0.0,1.6018324106146573,-35.122699386503065,-58.05377987931756,0.0,0.0,0.0,68.59,41.9,0.048816,-0.062697,-0.051461,-0.798249,49.58,0.4,0.046956,2.3978952727983707,0.884754,8.677057,0.463519,0.825706,0.232855
000890,法尔胜,2023,33,江苏省,2,0.0,0.0820097360971949,1.1204481792717087,-2.437128878919509e-06,32.4098,-0.348479,-0.02655,20352718.33,-0.341873,-0.208109,0.263439,1.510558,4.182532,328.900274,0.012478970413877842,10.53,2.66,0.0,0.025136069765165,0.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3533,0.0,0.0,1.152275150232558,-8.510638297872342,33.25399103690605,0.0,0.0,0.0,83.92,51.63,0.001862,-0.159875,-0.324971,-6.000915,48.68,0.36363636363636365,0.014492,2.4849066497880004,0.907401,10.799268,0.559773,0.540224,0.333399
000895,双汇发展,2022,13,河南省,3,1.3862943611198906,2.1846626832523626,1.6250303177298082,0.3081886606132797,23.8667,0.252235,0.201715,8365981271.57,-0.060885,0.128242,1.777986,340.268717,8.875046,42.199229,0.2077740944925944,0.61,1.27,0.0,0.0018711907324002997,0.0,0.0,1.0,2.0,0.038576,0.0,0.0,0.0,0.0,0.0,0.0,8.0346,0.0,0.0,1.4365011901133526,-6.734013925077953,9.02513207965059,9.00000355892376,0.0,6.0,2.24,20.15,0.216396,0.071654,-0.041782,0.14461,80.18,0.5,0.560369,2.1972245773362196,0.390792,1.641476,0.737324,3.725206,0.031803
000895,双汇发展,2020,13,河南省,3,0.6931471805599453,1.9778163277288157,1.7701770177017702,0.1122294359084451,23.8492,0.308853,0.252789,8985720994.3,0.225141,0.121472,2.332361,378.872387,8.052378,46.418436,0.25420576430617015,0.41,0.76,0.0,0.006041908220475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1204,0.0,0.0,1.64912437903174,3.672100820904145,18.583396144905183,9.173703703703703,0.0,5.0,4.11,25.21,0.236276,0.21201,0.410001,0.168119,78.11,0.5,0.882638,2.1972245773362196,0.30461,1.438043,1.562404,3.85983,0.02332
000895,双汇发展,2021,13,河南省,3,0.6931471805599453,2.4965794186572556,1.917098445595855,0.1122295828607334,24.5189,0.206573,0.180699,7225747959.11,-0.096539,0.103877,1.94179,317.988752,9.371099,40.097379,0.17759038509731395,0.53,1.09,0.0,0.004526271109579785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0346,0.0,0.0,1.4266274255247533,4.43646421162982,-15.34441252842772,9.000031542372556,0.0,8.0,2.71,21.55,0.184688,-0.020935,-0.040733,-0.220522,77.97,0.5,0.604954,2.1972245773362196,0.318673,1.467723,1.169839,3.390807,0.035548
000895,双汇发展,2023,13,河南省,3,1.0986122886681098,3.5660836382062615,2.756244616709733,0.2425332974960396,24.7152,0.235484,0.181437,8164896725.76,-0.041976,0.12456,1.638942,298.273179,6.905693,54.078652,0.09237040006409059,0.71,1.44,0.0,0.053532602575865,0.0,1.0,2.0,2.0,0.052656,0.0,0.0,0.0,0.0,0.0,0.0,11.6306,9.0,0.0,1.3782220768489852,-0.1465570542032113,-21.037038302653787,9.000002418605911,0.0,1.0,2.15,20.01,0.177189,0.007234,-0.046712,-0.070504,81.21,0.5,0.241709,2.1972245773362196,0.42342,1.734365,0.578621,3.69115,0.066789
000898,鞍钢股份,2023,31,辽宁省,1,0.6931471805599453,2.244901152514488,2.280328367284889,0.1302725870950001,37.1315,-0.056517,-0.04004,-279000000.0,-0.134048,-0.035117,1.170094,50.100199,7.567153,55.520185,0.016276001401859527,8.45,2.51,6.300785794663244,0.370049683550825,0.0,6.0,6.0,2.0,0.045434,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,4.209390298175345,-7.982117871890249,-47.46835443037975,11.000016927325833,0.0,7.0,39.93,47.4,-0.036734,0.000815,-0.057928,0.12089900000000006,80.0,0.5,0.044873,2.1972245773362196,0.429041,1.75144,0.299932,4.028393,0.104082
000898,鞍钢股份,2022,31,辽宁省,1,1.3862943611198906,2.026711080534078,2.010968921389397,0.3234948634745427,38.3819,0.003099,0.002229,3894000000.0,-0.040988,-0.002035,1.340294,55.39814,7.845928,53.109616,0.06333109815855986,7.46,2.0,0.0,0.0278537164079,0.0,5.0,5.0,4.0,0.150899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.47298911374262,-3.646586873602531,-26.16822429906542,11.000035269351237,0.0,1.0,39.25,41.36,0.008588,-0.00606,-0.023176,-1.024263,80.52,0.5714285714285714,0.169801,2.0794415416798357,0.393439,1.648639,0.433064,4.243666,0.032642
000898,鞍钢股份,2021,31,辽宁省,1,1.3862943611198906,1.3694887429138642,1.3414989792942549,0.3881532900955183,40.5455,0.122034,0.101416,13187000000.0,0.354509,0.069879,1.473002,60.987952,8.3438,49.729845,0.1317187211615364,5.94,1.93,0.0,0.024608822262779998,0.0,4.0,4.0,4.0,0.102191,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,4.494081283703801,-3.490733688753489,-6.140350877192979,11.0,0.0,2.0,33.5,53.14,0.097611,0.107671,0.117606,2.620064,81.44,0.5714285714285714,0.420491,2.0794415416798357,0.382811,1.620249,0.440393,4.930608,0.10129
000898,鞍钢股份,2020,31,辽宁省,1,1.0986122886681098,1.6133287146187505,1.957905041605482,0.2425367259384746,29.5473,0.037517,0.036166,6921000000.0,-0.044362,0.024439,1.147577,39.094537,8.976042,50.137132,0.11262294709583627,5.66,1.56,0.0,0.01817231901506,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.202050012693577,-6.63111111111111,49.01960784313726,9.0,0.0,2.0,31.83,53.55,0.038579,0.00271,0.02493,0.225679,86.45,0.5,0.357952,2.1972245773362196,0.388297,1.63478,0.447549,4.339167,0.107484
000901,航天科技,2020,36,黑龙江省,1,2.772588722239781,2.1604041334639663,3.821989528795811,0.9046561784113104,60.6193,-0.152218,-0.09313,-366160858.15,-0.098167,-0.129275,0.747286,5.480157,3.63482,167.479152,0.007984725773474094,15.48,7.61,0.0,0.25073118266726996,0.0,10.0,11.0,4.0,0.194612,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8456483866060702,-1.693861693861698,4.6090301396784605,0.0,0.0,1.0,30.35,9.27,-0.105038,0.043098,0.045703,-4.546351,39.5,0.4,0.03223,2.3978952727983707,0.383668,1.622501,1.808137,1.27868,0.180694
000901,航天科技,2021,36,黑龙江省,1,4.189654742026425,11.320885891583249,11.424439624005784,1.7964143011625984,60.5658,0.009114,0.007256,338187803.64,0.085067,0.006979,0.780036,5.977177,3.782139,157.571853,0.03496716520468778,15.59,6.28,0.0,0.19887397926056502,0.0,11.0,12.0,6.0,0.285575,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9109609421704332,0.727157761618713,-11.546072847491173,0.0,0.0,10.0,32.68,11.16,0.008531,0.03607,-0.021683,-0.5073368888888887,39.54,0.4,0.138173,2.3978952727983707,0.418023,1.718282,1.658407,1.292692,0.220843
000901,航天科技,2022,36,黑龙江省,1,4.248495242049359,11.36387701327702,10.167178437393382,1.8761925010330227,56.4234,0.009903,0.005476,317741938.98,-0.011091,0.007904,0.717987,5.125811,3.028236,191.740461,-0.003973027531033528,18.9,6.32,0.0,0.225693400375065,0.0,12.0,13.0,6.0,0.249449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.8988827936454745,0.2197112366603804,27.321555666073326,0.0,0.0,10.0,28.6,9.45,0.006237,0.10586,0.017409,0.037959,38.03,0.3333333333333333,-0.014226,2.302585092994046,0.464572,1.867665,1.370476,1.208846,0.257102
000901,航天科技,2023,36,黑龙江省,1,4.1588830833596715,9.788042940020828,8.439443292863489,1.811283441680076,55.7224,-0.034442,-0.010901,186442586.85,0.18546,-0.018918,0.799594,4.941037,3.059384,193.176196,0.018694975110833036,20.45,6.18,0.0,0.516563247434875,0.0,13.0,14.0,6.0,0.234779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.0,0.0,1.0942036284692072,-2.6150955214531812,17.79885189538939,11.0,0.0,5.0,31.74,14.15,-0.017184,0.047174,-0.019805,-3.363068,38.19,0.3333333333333333,0.0566,2.302585092994046,0.498819,1.995287,1.114941,1.340185,0.251636
000902,新洋丰,2020,26,湖北省,2,0.0,0.5143321704551518,0.6675567423230975,-4.372812461892891e-06,32.098,0.140652,0.110584,1388190218.08,0.079446,0.133865,0.956717,50.820637,3.63885,107.783027,0.21469564350907155,5.77,1.68,0.0,0.04510033099311,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.3553,0.0,1.0,1.3864683527182595,2.3970671178793035,29.365611180193785,0.0,0.0,1.0,6.84,21.21,0.117596,0.165869,0.063831,0.479723,66.17,0.375,0.672234,2.1972245773362196,0.371361,1.590738,1.199516,1.65443,0.076378
000902,新洋丰,2021,26,湖北省,2,1.791759469228055,1.6936659334650457,1.11731843575419,0.290106526130089,36.263,0.160068,0.121963,1806220560.71,0.17212,0.146762,0.951611,50.556635,4.039163,97.584882,0.02550888256511955,5.08,1.77,0.0,0.039929499139405,0.0,6.0,3.0,1.0,0.011826,0.0,0.0,0.0,0.0,1.0,0.0,21.3553,0.0,1.0,1.4138644553995448,14.940787661801158,17.65927181577056,0.0,0.0,2.0,8.82,23.61,0.128304,0.159518,0.154213,0.263281,61.92,0.42857142857142855,0.090934,2.0794415416798357,0.374237,1.59805,0.982508,1.857388,0.130255
000902,新洋丰,2022,26,湖北省,2,0.6931471805599453,2.007266461298479,1.0026995757809487,0.1122276767057038,34.6016,0.156251,0.111045,2088321643.21,0.352175,0.114961,1.061782,54.587187,4.654209,85.110189,0.12485647365298091,6.98,2.14,0.0,0.024185980623965,0.0,7.0,4.0,1.0,0.014961,0.0,0.0,0.0,0.0,1.0,0.0,21.3553,63.0,1.0,1.8478152978566467,3.462321792260692,69.27346053594398,0.0,0.0,2.0,8.76,24.02,0.122835,0.281781,0.096558,0.097344,60.91,0.3333333333333333,0.337466,2.302585092994046,0.464663,1.867981,0.641985,2.367016,0.150282
000902,新洋丰,2023,26,湖北省,2,0.0,3.999855508062728,1.6012396694214874,-4.064175570474518e-06,33.1591,0.126362,0.085643,1995363775.3,-0.053759,0.103954,0.8955,58.943785,4.343826,90.219648,0.12623406469027926,8.44,1.09,0.0,0.04191711056439,0.0,8.0,5.0,1.0,0.01344,0.0,0.0,0.0,0.0,0.0,0.0,20.5861,123.0,1.0,1.824978120740875,-4.1917554423344106,25.127926865361584,8.000034289678197,0.0,2.0,6.79,21.75,0.102065,0.002702,0.110734,-0.146292,63.19,0.3333333333333333,0.425983,2.302585092994046,0.406985,1.686297,0.726209,2.22869,0.157247
000903,云内动力,2023,34,云南省,1,0.6931471805599453,0.8729415156647881,4.36308926780341,0.1455924840826844,42.3832,-0.350332,-0.086913,-718406408.85,0.117861,-0.191581,0.407642,2.914308,2.039674,304.194306,-0.15905135005445342,12.08,8.28,0.0,0.254793672324345,0.0,7.0,7.0,2.0,0.069019,0.0,0.0,1.0,0.0,0.0,0.0,3.3,0.0,0.0,1.969752987946627,3.6098310291858615,51.392756903858164,0.0,0.0,1.0,42.4,46.89,-0.141503,-0.026515,-0.292242,-2.8363695,38.2,0.5714285714285714,-0.215435,2.0794415416798357,0.768465,4.319009,0.438558,0.778029,0.115335
000903,云内动力,2022,34,云南省,1,0.6931471805599453,0.8708160958923296,4.19921875,0.1456062224328075,46.276,-0.271251,-0.081884,-770909165.05,-0.420452,-0.219023,0.342858,2.447324,1.862718,345.092711,-0.14578013464643527,13.1,8.95,0.0,0.113099020827115,0.0,6.0,6.0,2.0,0.066401,0.0,0.0,0.0,0.0,0.0,0.0,3.299,0.0,0.0,1.825681196390169,-1.5128593040847238,-26.896905722777742,0.0,0.0,1.0,35.58,37.25,-0.124144,-0.090215,-0.242921,-22.954556,40.35,0.5714285714285714,-0.257042,2.0794415416798357,0.681536,3.140075,0.534314,0.640105,0.264271
000903,云内动力,2020,34,云南省,1,1.6094379124341005,1.124571389639073,3.1154014918824044,0.4086690798350189,45.8173,0.040565,0.024722,624857691.1,0.504215,0.023139,0.749338,6.787911,5.995223,114.967992,0.152189995719116,11.57,4.13,0.0,0.093637334578795,0.0,4.0,4.0,2.0,0.071276,0.0,0.0,4.0,0.0,1.0,0.0,3.299,0.0,0.0,3.8882890926755223,1.151631477927073,517.4264906935811,0.0,0.0,1.0,42.24,31.0,0.031113,0.183381,-0.003661,0.341695,43.75,0.42857142857142855,0.280521,2.0794415416798357,0.624811,2.665321,0.844649,1.312877,0.179866
000903,云内动力,2021,34,云南省,1,1.0986122886681098,1.1409026666371829,4.614485981308411,0.2578375350636974,48.099,0.013508,0.010564,511813778.35,-0.19936,0.006947,0.559129,5.275056,3.39581,176.678979,-0.030362762190035173,12.07,7.73,0.0,0.099784781446565,0.0,5.0,5.0,3.0,0.128764,0.0,0.0,0.0,0.0,0.0,0.0,3.299,0.0,0.0,3.1025213324394856,0.34155597722960174,-30.725655241368376,0.0,0.0,1.0,44.78,44.95,0.017808,-0.020259,-0.000648,-0.750684,39.55,0.42857142857142855,-0.051454,2.0794415416798357,0.6173,2.613015,0.632736,0.988988,0.066382
000910,大亚圣象,2020,20,江苏省,2,1.0986122886681098,1.3243536797564164,2.5,0.1778779864581777,35.276,0.114796,0.097021,1009978392.99,-0.004643,0.113855,0.864262,6.116575,2.417778,211.216072,0.10052429357168896,9.01,1.88,3.5263605246161616,0.02464398290375,0.0,3.0,4.0,2.0,0.153257,0.0,0.0,0.0,0.0,0.0,0.0,9.2416,0.0,0.0,1.0742575555042886,4.62633451957295,33.47822846871631,0.0,0.0,0.0,7.47,8.3,0.1136,0.100246,0.101466,-0.1338,65.61,0.42857142857142855,0.296352,2.0794415416798357,0.341871,1.519458,1.287453,1.291803,0.004033
000910,大亚圣象,2021,20,江苏省,2,0.6931471805599453,1.0115396743507,2.088772845953003,0.1122272372988623,37.8149,0.10162,0.087308,1039335488.78,0.204621,0.09239,0.960259,5.387559,2.931492,192.258654,0.06324138181102668,8.37,1.78,0.0,0.028717936696965003,0.0,4.0,5.0,2.0,0.106904,0.0,0.0,0.0,0.0,1.0,0.0,6.1774,0.0,0.0,1.2500748085985716,3.5196687370600444,7.30037798605867,0.0,0.0,0.0,6.95,7.34,0.099167,0.069606,0.092671,0.023368,65.76,0.42857142857142855,0.203363,2.0794415416798357,0.327679,1.487385,1.50871,1.380242,0.02424
000910,大亚圣象,2022,20,江苏省,2,0.6931471805599453,0.9851714401887072,2.1222839818089945,0.1122273566798388,33.5339,0.066037,0.050358,670053373.66,-0.158568,0.072545,0.776325,3.971857,2.450289,240.858581,0.06813677929102559,8.64,1.77,0.0,0.02748666469476,0.0,5.0,6.0,2.0,0.07182,0.0,0.0,0.0,0.0,0.0,0.0,5.1531,0.0,0.0,1.1242889537104903,-6.4428571428571395,-11.986305082942971,0.0,0.0,0.0,7.35,6.88,0.057918,0.013852,0.045652,-0.346403,62.55,0.42857142857142855,0.235498,2.0794415416798357,0.306591,1.442151,1.692595,1.07841,0.024287
000910,大亚圣象,2023,20,江苏省,2,0.6931471805599453,1.5249422729118758,2.173098538778569,0.1303011021298073,35.3585,0.050764,0.040507,589351147.52,-0.11288,0.066849,0.684028,3.581046,2.284833,261.67462,0.06919154016119741,9.59,1.95,0.0,0.07595120132838,0.0,6.0,7.0,2.0,0.049762,0.0,0.0,0.0,0.0,0.0,0.0,1.811,6.0,0.0,1.12754012226135,-11.543747136967475,6.175689464346479,0.0,0.0,1.0,7.79,8.35,0.044792,-0.002008,0.0371,-0.194681,56.34,0.42857142857142855,0.261114,2.0794415416798357,0.279419,1.387769,1.991195,0.937057,0.019636
000912,泸天化,2020,26,四川省,1,0.6931471805599453,0.7261687499610496,1.122754491017964,0.1122300217163755,25.4967,0.073033,0.047881,627005756.4,0.02011,0.06787,0.767827,177.122319,10.462313,37.049073,0.061527953920772614,16.27,1.1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8332,0.0,0.0,1.8808011286374289,4.076655052264799,23.12827401523847,0.0,0.0,2.0,20.23,27.98,0.051225,0.157752,0.073677,0.575629,65.79,0.375,0.320637,2.1972245773362196,0.310289,1.449882,1.614689,2.296345,0.14651
000912,泸天化,2021,26,四川省,1,1.6094379124341005,1.123187822764123,2.722676001555815,0.2605899048169782,33.3489,0.080052,0.046961,683118185.6,0.202014,0.074678,0.770017,69.799587,10.301971,40.65937,0.06634121014008229,15.73,1.19,2.4849066497880004,0.0013995429154661718,0.0,2.0,2.0,3.0,0.123466,0.0,0.0,1.0,0.0,0.0,0.0,3.8332,0.0,0.0,2.250202007500833,0.46869768998996086,85.25109339127826,0.0,0.0,1.0,14.67,18.95,0.044878,0.233874,0.085512,0.179004,65.79,0.375,0.233745,2.1972245773362196,0.39322,1.648045,1.455257,1.802924,0.152757
000912,泸天化,2022,26,四川省,1,1.0986122886681098,1.1657764042985843,2.2080838323353293,0.1778802417879593,28.9695,0.060392,0.040981,692737498.78,0.11574,0.06801,0.749461,68.666905,9.705253,42.924015,0.0856502183085721,15.3,1.4,2.1972245773362196,0.0013829534093391705,0.0,3.0,3.0,1.0,0.02698,0.0,0.0,0.0,0.0,1.0,0.0,3.0634,0.0,0.0,2.5249433204926275,-0.566477840719759,39.439882459152464,0.0,0.0,1.0,14.26,35.7,0.032126,0.075401,0.064996,0.008831,64.19,0.375,0.270328,2.1972245773362196,0.399091,1.664146,1.496884,1.474498,0.120401
000912,泸天化,2023,26,四川省,1,2.1972245773362196,2.458644836080466,3.802969938428106,0.5813430152282396,32.0079,0.023112,0.012272,402258316.8,-0.148146,0.03041,0.615616,85.563501,8.304032,48.220389,0.09658996256616487,15.08,1.32,2.1972245773362196,0.01814003726451,0.0,4.0,4.0,4.0,0.110627,0.0,0.0,0.0,0.0,0.0,0.0,3.0634,0.0,0.0,2.1444151726194454,0.3016085790884748,-0.8689075634678245,0.0,0.0,5.0,17.41,51.54,0.009273,-0.002698,0.023171,-0.627151,64.14,0.375,0.30436,2.1972245773362196,0.383505,1.622072,1.478858,1.152521,0.096902
000913,钱江摩托,2023,37,浙江省,2,1.0986122886681098,1.7494968610166146,3.4147498221484467,0.2520172041045936,46.6559,0.114487,0.042284,453058277.48,-0.097483,0.10952,0.670752,12.244118,3.003466,151.336495,0.06981876966184956,13.83,6.36,0.0,0.24248066439411498,0.0,9.0,9.0,3.0,0.043999,0.0,0.0,0.0,0.0,0.0,0.0,4.3936,90.0,0.0,1.1226089893811935,-13.537699923838542,-2.236035282165605,10.0,0.0,3.0,24.23,8.37,0.038809,0.256976,0.26503,0.067623,58.29,0.3333333333333333,0.20458,2.302585092994046,0.47482,1.904108,1.768481,0.923855,0.202727
000913,钱江摩托,2022,37,浙江省,2,1.3862943611198906,1.6929321998151494,4.266165817011001,0.3176758431554034,44.9044,0.121684,0.048654,392259769.99,0.310698,0.093478,0.95341,12.01976,3.475165,135.397647,0.1545257591320254,12.57,5.6,0.0,0.15703191554694002,0.0,8.0,8.0,2.0,0.044267,0.0,0.0,0.0,0.0,0.0,0.0,3.4549,93.0,0.0,1.0754734783720488,21.71494785631518,9.677864519129509,10.0,0.0,3.0,32.52,8.57,0.040528,0.316798,0.165851,0.927585,56.79,0.3333333333333333,0.376073,2.302585092994046,0.478164,1.91631,1.25258,1.400852,0.11419
000913,钱江摩托,2021,37,浙江省,2,1.0986122886681098,2.1717931763097336,3.4670487106017194,0.2520246029870271,41.7,0.081321,0.053953,340776508.31,0.192944,0.062352,0.885157,8.511697,3.113098,160.128716,0.04057007622029894,12.91,5.01,0.0,0.16617004059336501,0.0,7.0,7.0,2.0,0.05227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9987136774831982,4.12644787644787,7.548781756220135,0.0,0.0,3.0,35.7,6.39,0.06217,0.106313,0.123251,-0.202985,55.65,0.3333333333333333,0.105003,2.302585092994046,0.4106,1.696641,1.128524,1.336701,0.039482
000913,钱江摩托,2020,37,浙江省,2,1.0986122886681098,2.9658061438020993,3.351063829787234,0.1778619714390415,37.6474,0.073487,0.068562,413595725.59,-0.045486,0.084923,0.773907,6.110893,2.897355,186.215158,0.1088130442605692,11.41,4.59,0.0,0.18981975254837,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8717302521380309,3.4965034965035002,5.545448620789983,0.0,0.0,3.0,32.64,7.11,0.074594,-0.019084,0.003712,0.164657,56.16,0.3333333333333333,0.279285,2.302585092994046,0.419488,1.722617,1.206972,1.154535,0.048944
000915,山大华特,2020,27,山东省,1,1.0986122886681098,1.3503902753888202,3.5478051713770298,0.2759256543874556,34.0629,0.193631,0.177013,675545204.31,0.011715,0.495752,0.531887,6.908246,5.664498,117.593126,0.19906792002270415,7.89,6.65,0.0,0.0,0.0,5.0,2.0,2.0,0.076095,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.5939445394781474,6.237006237006226,5.3857856854705455,0.0,0.0,3.0,17.34,17.69,0.172897,0.172092,0.143392,0.479244,39.17,0.375,1.105742,2.1972245773362196,0.20561,1.258827,3.230259,0.899152,0.031195
000915,华特达因,2021,27,山东省,1,0.0,0.0817684136847417,1.7828200972447326,-8.772620527080495e-07,31.3526,0.222364,0.21151,880123432.58,0.113182,0.654646,0.531333,13.373874,5.323621,95.854373,0.19206368633771542,7.75,4.05,0.0,0.009047908934950001,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.730764950591204,-9.523809523809524,12.217351137683764,0.0,0.0,0.0,18.66,7.76,0.197702,0.065075,0.158127,0.335212,36.25,0.3333333333333333,1.699833,2.302585092994046,0.136206,1.157683,5.192708,0.86359,0.026173
000915,华特达因,2022,27,山东省,1,0.6931471805599453,1.0205539844383276,1.3435003631082063,0.1122281087768652,31.3988,0.267499,0.264719,1213962759.56,0.154865,0.973628,0.5428,41.27175,5.303002,77.672761,0.2550701140781827,6.1,2.93,0.0,0.019729683317749998,0.0,7.0,3.0,1.0,0.042706,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.8217183556475955,2.703677000720983,19.962322419368128,0.0,0.0,0.0,26.18,54.43,0.235656,0.191864,0.19476,0.41824,42.12,0.375,2.223773,2.1972245773362196,0.134107,1.154877,5.726333,0.839242,0.02192
000915,华特达因,2023,27,山东省,1,1.3862943611198906,1.221466173633999,1.6285381930980998,0.3234948002717283,33.1152,0.263396,0.262835,1376709676.07,0.061122,1.107582,0.502421,42.826068,3.888977,102.377862,0.22597506860651287,13.98,3.71,0.0,0.028505577853125,0.0,8.0,4.0,2.0,0.075245,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,1.409055983823029,-38.11863811863812,3.044955199307897,10.000288156749033,1.0,1.0,19.46,37.14,0.239106,0.108262,0.107148,0.142578,39.54,0.375,1.98233,2.1972245773362196,0.134977,1.156039,6.106097,0.722903,0.023682
000919,金陵药业,2020,27,江苏省,1,0.0,0.4884330763812552,1.583531274742676,-7.285872827345867e-06,29.2027,0.027314,0.026743,233947282.43,-0.012303,0.053971,0.593167,8.659293,8.643782,84.609306,0.07271140777815589,2.33,1.75,0.0,0.07514506486399,0.0,0.0,1.0,1.0,0.063786,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5295542246510152,-0.818124606670867,-5.814573771897491,8.0,0.0,1.0,38.95,42.44,0.023115,0.030115,0.002461,-0.495805,61.86,0.3333333333333333,0.389539,2.302585092994046,0.198532,1.24771,2.290922,1.166387,0.014596
000919,金陵药业,2021,27,江苏省,1,0.0,0.3015269121859446,1.1591148577449948,-8.699648581747632e-06,25.3689,0.043898,0.040469,303888494.73,0.121827,0.074307,0.643381,8.889412,9.453779,79.668983,0.06565833194355516,2.3,2.03,1.3862943611198906,0.08972647100230499,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.523,0.0,0.0,0.5773391317903391,2.897631133671741,10.195552935989749,8.0,0.0,0.0,44.17,40.53,0.036754,0.038308,0.029543,0.573839,59.58,0.375,0.341172,2.1972245773362196,0.205298,1.258333,2.387236,1.295544,0.01591
000919,金陵药业,2022,27,江苏省,1,0.0,0.5127554952981822,1.02880658436214,-1.0278132699420626e-05,23.6827,0.031799,0.024143,237115548.24,-0.049056,0.04913,0.594141,9.115597,8.641133,82.281092,0.057356471747678404,2.52,2.78,1.6094379124341003,0.106006646929085,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1148,6.0,0.0,0.547329516182377,0.30832476875641834,4.283989367126084,8.0,0.0,2.0,40.86,39.95,0.025199,0.021514,0.026166,-0.340611,56.94,0.3333333333333333,0.301116,2.302585092994046,0.201679,1.252629,2.753195,1.085323,0.013834
000919,金陵药业,2023,27,江苏省,1,0.0,1.4299479261018475,2.479338842975207,-2.81676357276392e-05,26.1234,0.029318,0.021083,231502946.55,0.04297,0.043913,0.612599,9.552376,8.48386,81.233258,0.03492433590031781,2.69,2.84,2.1972245773362196,0.36969237021114,0.0,3.0,2.0,1.0,0.032193,0.0,0.0,0.0,0.0,0.0,0.0,4.1093,0.0,0.0,0.5719027735167317,-0.18442622950819443,5.308807923297532,8.000022439626331,0.0,2.0,41.44,35.81,0.022515,0.001578,0.015961,-0.100103,55.76,0.3333333333333333,0.189218,2.302585092994046,0.190215,1.234896,2.440171,1.125391,0.00692
