股票代码,截止日期,股票简称,行业代码,所属省份,股权性质,净资产收益率(%),资产报酬率(%),EBITDA率(%),营业收入增长率(%),成本费用利润率(%),总资产周转率(%),应收账款周转率(%),存货周转率(%),营业周期,现金资产比率(%),技术人员占比(%),研发营收比(%),发明专利申请数,数字化软硬件投入比(%),管理层数字职务设立,数字化战略导向前瞻性,数字化战略导向持续性,数字化战略导向广度,数字化战略导向强度,数字发明专利,数字国家级奖项,数字创新论文,数字创新标准,数字创新资质,两权分离率(%),数字人力计划投入,数字资本计划投入,科技创新基地建设,员工人均营收比(%),提供岗位增长率(%),员工收入增长率(%),社会责任报告质量,供应链合作伙伴,数字化供应链覆盖度,客户集中度(%),供应商集中度(%),行业名称,score
002365,2019,永安药业,27,湖北省,民营,0.065535,0.058235,2.2448497622,0.363072,0.092582,0.714349,11.229325,60.721835000000006,67.466877,0.1255577913899567,17.28,3.97,1.0986122886681098,0.031713193100865,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.497,0.0,0.0,0.0,1.4517405215783896,13.59807460890494,-0.19271055697095776,0.0,0.0,0.0,29.18,75.12,医药制造业,0.031033103387152886
002365,2020,永安药业,27,湖北省,民营,0.068381,0.068438,2.5239079469,-0.144179,0.123913,0.576117,9.780213,62.372303,79.064371,0.0955119067654453,15.26,3.98,0.0,0.02413204620661,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4251,0.0,0.0,0.0,1.2332844576761304,0.741525423728806,0.24330902648819966,0.0,0.0,0.0,29.44,71.16,医药制造业,0.025375775620189334
002365,2021,永安药业,27,湖北省,民营,0.063141,0.061356,2.5246579164,0.334701,0.089779,0.703609,8.794912,60.54909500000001,75.894873,0.0445381216130571,16.29,3.39,0.0,0.021179813666795,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4251,0.0,0.0,0.0,1.6886830438079827,-2.5236593059936863,0.198286301613261,0.0,0.0,0.0,18.82,67.28,医药制造业,0.022136670873869276
002365,2022,永安药业,27,湖北省,民营,0.06538,0.056101,2.5574408242,-0.065773,0.118978,0.620983,7.26105,64.520548,105.229938,0.1597570862519255,15.64,2.77,0.0,0.016285032226135,0.0,4.0,2.0,1.0,0.022091,0.0,0.0,0.0,0.0,0.0,1.4251,0.0,0.0,0.0,1.456621064063745,8.306364617044238,0.019092133684425642,0.0,0.0,1.0,29.12,64.79,医药制造业,0.031976610700756386
002365,2023,永安药业,27,湖北省,民营,-0.013689,-0.000354,1.3433683735,-0.334752,0.006267,0.407808,5.749681,64.58993500000001,119.023829,0.0942407955788739,18.94,4.27,0.0,0.02857778380453,0.0,5.0,3.0,1.0,0.025872,0.0,0.0,0.0,0.0,1.0,1.4251,0.0,0.0,0.0,1.096832181330327,-11.653386454183268,-0.12825937946079446,0.0,0.0,1.0,30.13,54.96,医药制造业,0.034000694310177035
002367,2018,康力电梯,34,江苏省,民营,0.004222,0.002411,1.3827782511000002,-0.057348,0.004302,0.556217,3.787065,68.225667,220.705181,0.0639403665529918,8.25,3.84,0.0,0.03724828772402,0.0,5.0,6.0,5.0,0.212601,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6526991397445641,-6.3833992094861625,-0.006843911746869047,0.0,0.0,3.0,5.8,15.49,通用设备制造业,0.04136004933442965
002367,2019,康力电梯,34,江苏省,民营,0.081387,0.053626,4.2647641274,0.184775,0.088892,0.648207,4.361353,68.587884,225.511607,0.0727082040518297,9.34,4.1,0.0,0.0289139255809349,0.0,6.0,7.0,5.0,0.182959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7671477022973822,0.8021954823728139,0.5365650976601855,0.0,0.0,5.0,5.56,15.92,通用设备制造业,0.04527724676776438
002367,2020,康力电梯,34,江苏省,民营,0.160385,0.09596,6.975964220599999,0.168432,0.153604,0.708686,5.451228,68.574765,208.630137,0.1258964448294808,9.66,4.2,0.0,0.01863567521841,0.0,7.0,8.0,4.0,0.213834,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8653699960655075,3.581151832460727,0.17945205549581011,0.0,0.0,4.0,8.49,13.11,通用设备制造业,0.04825112353009828
002367,2021,康力电梯,34,江苏省,民营,0.130048,0.070843,5.876276721,0.207889,0.098115,0.774695,6.085475,68.314231,188.170414,0.0356208945917715,8.56,3.9,0.0,0.01403522511633,0.0,8.0,9.0,4.0,0.086546,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9877553111272448,5.822887181560854,-0.03231271587901552,9.0,0.0,2.0,7.25,15.59,通用设备制造业,0.06817266456552154
002367,2022,康力电梯,34,江苏省,民营,0.085087,0.043062,4.0645988827999995,-0.010703,0.06332,0.741054,4.744513,68.125291,197.14537,0.0533441775212704,8.34,4.05,0.0,0.01970022939814,0.0,9.0,10.0,4.0,0.085038,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.9871800196043234,-1.012609858616742,-0.019041532823727336,9.0,0.0,2.0,8.6,15.76,通用设备制造业,0.06970200960866339
002367,2023,康力电梯,34,江苏省,民营,0.109318,0.055435,5.0549973417,-0.015553,0.09031,0.711638,3.923848,68.001614,208.530223,0.1129196922914291,8.83,3.99,0.0,0.067060712998225,0.0,10.0,11.0,3.0,0.08417,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,1.0586695560302777,-8.203049604323487,-0.033196087643274086,9.000138562488065,0.0,1.0,13.96,12.74,通用设备制造业,0.07112593429601989
002370,2018,亚太药业,27,浙江省,民营,0.065545,0.058284,2.61193044,0.248684,0.182571,0.35463,3.929529,66.782616,176.240393,0.0104546801262038,27.28,11.48,0.0,0.0196076098073749,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.2514,0.0,0.0,0.0,1.0994104341067965,11.59263271939328,0.42068499662317893,0.0,0.0,1.0,14.14,34.56,医药制造业,0.021191006023793073
002370,2019,亚太药业,27,浙江省,民营,-1.276905,-0.644903,-17.8544869,-0.373635,-2.151302,0.244291,3.442924,68.36262,236.422308,-0.024571605038894,23.94,13.76,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9081832575160051,-24.174757281553394,0.059527781566799165,0.0,0.0,0.0,16.98,37.47,医药制造业,0.005579196617941095
002370,2020,亚太药业,27,浙江省,民营,0.042173,0.041323,1.3863189681,-0.274085,0.044569,0.243752,5.400594,68.872476,227.661492,0.0091021731698882,20.88,11.34,2.1972245773362196,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7516573539270073,-12.29193341869398,-0.06456028288680482,0.0,0.0,2.0,19.44,22.57,医药制造业,0.03169551484048627
002370,2021,亚太药业,27,浙江省,民营,-0.417572,-0.099424,-1.3289183334,-0.387953,-0.459959,0.176689,3.359529,68.048731,225.903881,-0.0023862769472018,20.03,12.8,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.8086,0.0,0.0,0.0,0.5396134400171233,-14.744525547445251,0.21225878776404095,0.0,0.0,1.0,13.55,28.41,医药制造业,0.0179504686057071
002370,2022,亚太药业,27,浙江省,民营,-0.361547,-0.060047,-0.5152671731,0.18502,-0.306976,0.238285,4.696683,68.08877700000001,196.500293,0.0079027014528347,16.95,7.18,0.6931471805599453,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1854,0.0,0.0,0.0,0.703277508173258,-9.075342465753424,-0.12933204689060665,0.0,0.0,5.0,13.07,35.49,医药制造业,0.024690219864256558
002370,2023,亚太药业,27,浙江省,民营,-0.026928,0.014808,0.6266060771,0.126401,-0.023869,0.284868,4.990753,68.06810700000001,191.127411,0.0102504676173778,11.36,5.6,0.6931471805599453,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4699,0.0,0.0,0.0,0.7966735212878788,-0.5649717514124242,-0.029631367942483222,0.0,0.0,7.0,18.4,35.03,医药制造业,0.030951731765395646
002371,2018,北方华创,35,北京市,国企,0.078224,0.043293,6.578284575,0.495332,0.109927,0.366328,4.212306,70.349997,536.415272,-0.0020444553406876,28.79,26.28,0.0,0.1954955176667749,0.0,5.0,5.0,1.0,0.050671,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8178767117470472,8.113860069167323,0.479307561180651,11.0,0.0,0.0,30.7,14.31,专用设备制造业,0.0677401818938693
002371,2019,北方华创,35,北京市,国企,0.075044,0.045375,8.4510072369,0.220967,0.11375,0.341951,4.5608,70.435845,583.000793,-0.0685467487167699,24.14,28.03,0.0,0.15773870487536,0.0,6.0,6.0,2.0,0.092937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8740712646349342,14.24704724409449,0.13889695637739274,10.000074082071986,0.0,0.0,34.31,12.95,专用设备制造业,0.06838027603346476
002371,2020,北方华创,35,北京市,国企,0.095533,0.041014,10.0471199605,0.492256,0.119387,0.387552,5.116142,70.266598,480.506529,0.0790693534522459,23.67,26.56,0.0,0.171254753271,0.0,7.0,7.0,3.0,0.133107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0132245325748703,28.731423648503117,0.5480773709568292,10.000105198709193,0.0,1.0,43.66,20.79,专用设备制造业,0.08009453563676111
002371,2021,北方华创,35,北京市,国企,0.098178,0.049677,16.5183001362,0.598978,0.140615,0.398723,5.815582,70.25668800000001,466.146425,-0.0250160133523731,25.07,29.87,0.0,0.12946189582083,0.0,8.0,8.0,3.0,0.169268,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.1877196270550716,36.4062238581228,0.4635479431296379,10.000104822427266,0.0,1.0,30.55,20.48,专用设备制造业,0.0822226998445914
002371,2022,北方华创,35,北京市,国企,0.136678,0.075305,32.9106792429,0.516822,0.230745,0.399102,6.00208,70.37866000000001,527.043684,-0.0171072874246302,29.27,24.28,0.0,0.105364478191915,0.0,9.0,9.0,4.0,0.174552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4677837483431595,22.740095670305415,0.5112054631766227,10.000133534641552,0.0,0.0,25.67,15.52,专用设备制造业,0.08445463960921047
002371,2023,北方华创,35,北京市,国企,0.179997,0.092486,50.8012737423,0.50322,0.241834,0.459147,6.529909,70.29549,477.353777,0.0441030765577213,30.44,19.97,0.0,0.185251273563845,0.0,10.0,10.0,7.0,0.204441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8384228220124896,20.015988807834507,0.2776865986723267,10.00010834961992,0.0,3.0,28.35,7.86,专用设备制造业,0.10006725754921561
002372,2018,伟星新材,29,浙江省,民营,0.285143,0.260925,12.494870560799999,0.170788,0.337614,1.037119,18.546149,67.066371,108.810199,0.2073649445836131,9.0,3.18,3.6635616461296463,0.025774924069285,0.0,7.0,8.0,1.0,0.05423,0.0,0.0,0.0,0.0,0.0,41.3713,0.0,0.0,0.0,1.0413714058546035,16.11537443768192,-0.04675286807509105,11.000474970116546,0.0,0.0,4.69,49.58,橡胶和塑料制品业,0.10582366544440056
002372,2019,伟星新材,29,浙江省,民营,0.260417,0.246254,12.785846526099998,0.020685,0.339302,0.988279,17.156238,67.540152,122.065339,0.1854328607723452,9.04,3.46,3.6375861597263857,0.0136853539209,0.0,8.0,9.0,3.0,0.102396,0.0,0.0,0.0,0.0,0.0,41.3713,0.0,0.0,0.0,1.0410850184933036,2.096627164995435,-0.007451098033548931,11.000454907759853,0.0,0.0,3.93,47.87,橡胶和塑料制品业,0.11401361860870703
002372,2020,伟星新材,29,浙江省,民营,0.289703,0.255977,14.766357898499999,0.094498,0.359806,0.973799,18.366182,67.30849900000001,114.918009,0.2378674131591657,9.01,3.06,3.8918202981106265,0.0073613675665749,0.0,9.0,10.0,1.0,0.035862,0.0,0.0,0.0,0.0,0.0,40.6604,0.0,0.0,0.0,1.1165368996303586,2.0535714285714324,0.07315654466398412,11.000464710578534,0.0,1.0,4.35,51.84,橡胶和塑料制品业,0.11347475879540608
002372,2021,伟星新材,29,浙江省,民营,0.264685,0.230471,15.3976682404,0.251296,0.289808,1.056169,19.783649,66.985371,105.850403,0.2475977223024361,9.93,2.89,4.406719247264253,0.036962541886195,0.0,10.0,11.0,2.0,0.044022,0.0,0.0,1.0,0.0,0.0,39.3205,0.0,0.0,0.0,1.4454913360511428,-3.346456692913391,0.21716259499301338,11.00012596102135,0.0,2.0,3.11,53.66,橡胶和塑料制品业,0.1252079113640269
002372,2022,伟星新材,29,浙江省,民营,0.25247,0.220496,16.2259487107,0.088611,0.28408,1.039798,17.43334,66.897354,106.533676,0.2206178383563768,10.39,2.72,3.80666248977032,0.03378068160428,0.0,11.0,12.0,1.0,0.024757,0.0,0.0,0.0,0.0,0.0,38.899,66.0,0.0,0.0,1.5535390390705988,1.2898845892735933,0.15262826470415858,12.0,0.0,0.0,3.89,41.65,橡胶和塑料制品业,0.11822670141968185
002372,2023,伟星新材,29,浙江省,民营,0.260927,0.233331,18.2585359322,-0.082742,0.355105,0.896429,12.821576,67.43689,126.463608,0.1884121612523233,11.98,3.17,3.5553480614894135,0.29287376287842,0.0,12.0,13.0,2.0,0.050473,0.0,0.0,0.0,0.0,0.0,38.0351,41.0,0.0,0.0,1.2263573006517976,16.197497765862366,0.046655632716666506,12.000504850061343,0.0,1.0,3.94,36.53,橡胶和塑料制品业,0.12669022332950958
002378,2018,章源钨业,32,江西省,民营,0.024203,0.039812,3.2970187337,0.021113,0.042689,0.49175,9.38093,69.562742,267.206229,0.0532191032082982,12.02,5.26,0.0,0.36761078466913,0.0,3.0,4.0,2.0,0.053656,0.0,0.0,0.0,0.0,0.0,4.2132,0.0,0.0,0.0,0.5467259565984206,1.9076005961251807,0.10933696746003418,0.0,0.0,7.0,25.6,32.76,有色金属冶炼和压延加工业,0.040905675843767336
002378,2019,章源钨业,32,江西省,民营,-0.159377,-0.054426,-0.07347189929999999,-0.022178,-0.147262,0.475147,7.982591,69.34340200000001,246.480113,0.0301688633151349,12.11,5.43,0.0,0.33765361955414,0.0,4.0,5.0,1.0,0.038606,0.0,0.0,0.0,0.0,0.0,3.8532,0.0,0.0,0.0,0.5145832418355856,3.8900263234864063,0.03132623189730954,0.0,0.0,6.0,22.88,25.51,有色金属冶炼和压延加工业,0.03581612526848643
002378,2020,章源钨业,32,江西省,民营,0.022194,0.03245,3.4582918357,0.056585,0.018865,0.508677,10.787347,69.175178,218.185733,0.177466417980386,12.35,4.99,0.0,0.27875967652659,0.0,5.0,6.0,1.0,0.0307,0.0,0.0,0.0,0.0,1.0,3.8532,0.0,0.0,0.0,0.5610764547791981,-3.0968468468468457,0.19017988271805383,0.0,0.0,0.0,27.92,39.78,有色金属冶炼和压延加工业,0.04115778717080843
002378,2021,章源钨业,32,江西省,民营,0.091593,0.061623,4.9896221099,0.379659,0.072238,0.628487,16.043722,68.931151,186.399429,0.0389936134397591,12.12,4.59,0.0,0.159348257736675,0.0,6.0,7.0,2.0,0.051402,0.0,0.0,0.0,0.0,0.0,3.8298,0.0,0.0,0.0,0.8013330196721804,-3.3991865194654247,0.1577163653905882,0.0,0.0,1.0,23.95,71.07,有色金属冶炼和压延加工业,0.04780580095557633
002378,2022,章源钨业,32,江西省,民营,0.104503,0.061619,5.3464471842000005,0.202272,0.073852,0.68402,14.710219,69.068309,199.184848,0.0437672776018385,11.36,4.52,0.0,0.1221424348118249,0.0,7.0,8.0,4.0,0.09856,0.0,0.0,0.0,0.0,0.0,3.7074,3.0,0.0,0.0,0.9282448704723268,3.78947368421052,0.14812990925977765,0.0,0.0,3.0,23.83,64.46,有色金属冶炼和压延加工业,0.057063495545295245
002378,2023,章源钨业,32,江西省,民营,0.070619,0.049192,4.7043587195,0.061533,0.05311,0.703488,10.995461,69.171778,216.635186,0.0383963918438026,11.03,4.16,0.0,0.166004681421605,0.0,8.0,9.0,2.0,0.072923,0.0,0.0,0.0,0.0,1.0,3.639,6.0,0.0,0.0,0.92858736251775,6.1141698058533755,0.066235836437184,0.0,0.0,4.0,23.78,52.97,有色金属冶炼和压延加工业,0.054853908244343996
002379,2018,宏创控股,32,山东省,民营,0.006912,0.006713,0.4329529332,0.049204,0.005715,1.100463,6.077476,58.564682000000005,89.033323,0.0143623018029077,5.41,0.35,0.0,0.0,0.0,1.0,2.0,1.0,0.028967,0.0,0.0,0.0,0.0,0.0,8.4427,0.0,0.0,0.0,1.6769818686519338,74.7104247104247,0.44835021964832866,0.0,0.0,0.0,94.27,89.89,有色金属冶炼和压延加工业,0.04072379940067097
002379,2019,宏创控股,32,山东省,民营,0.228558,0.183318,4.3793264244,0.896509,0.145244,1.48316,13.794683,63.94129900000001,77.011848,-0.0456286228117985,16.39,1.19,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2004,0.0,0.0,0.0,1.5937274689147287,99.55801104972376,1.6179089101725743,0.0,0.0,1.0,38.45,85.1,有色金属冶炼和压延加工业,0.034637720254397895
002379,2020,宏创控股,32,山东省,民营,-0.10985,-0.064535,-0.5340285094,-0.177613,-0.068532,0.994855,12.205445,66.36101400000001,106.228373,0.0257278727077425,15.48,2.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.8936,0.0,0.0,0.0,1.3179588929064587,-0.5537098560354337,0.6943281673430257,0.0,0.0,0.0,19.95,81.79,有色金属冶炼和压延加工业,0.029817625239378996
002379,2021,宏创控股,32,山东省,民营,-0.05442,-0.020448,0.4515295057,0.347888,-0.022674,1.221687,20.844449,65.543558,82.480686,-0.0178125616759396,12.54,1.6,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4353,0.0,0.0,0.0,1.9513908701039755,-8.964365256124719,-0.2807450307335311,0.0,0.0,1.0,25.22,77.96,有色金属冶炼和压延加工业,0.031167261173402058
002379,2022,宏创控股,32,山东省,民营,0.016262,0.001106,1.0946213755,0.106172,0.004058,1.25249,30.536979,65.151933,72.688876,0.1264236139631359,14.75,1.47,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0746,0.0,0.0,0.0,2.1961853853391413,-1.712538226299698,0.7657653109861466,0.0,0.0,1.0,32.39,84.5,有色金属冶炼和压延加工业,0.03773103183333415
002379,2023,宏创控股,32,山东省,民营,-0.085007,-0.051129,-0.38603474549999994,-0.238575,-0.050797,0.963636,27.521766,66.442598,90.610191,-0.0724741657863723,13.43,1.68,0.0,0.0,0.0,6.0,3.0,1.0,0.024091,0.0,0.0,0.0,0.0,1.0,9.0311,0.0,0.0,0.0,1.7784749522369292,-5.973864343497204,-0.014805975655069248,0.0,0.0,2.0,30.45,87.45,有色金属冶炼和压延加工业,0.041949539288119585
002381,2018,双箭股份,29,浙江省,民营,0.089911,0.082689,2.2489889684,0.193577,0.157618,0.646221,3.407831,67.20308100000001,199.314012,0.0691053205852516,5.9,2.98,0.0,0.0175914571964699,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6843,0.0,0.0,0.0,1.178942383767361,-0.5181347150259086,1.2859337926340446,0.0,0.0,1.0,16.02,26.9,橡胶和塑料制品业,0.01644171834807097
002381,2019,双箭股份,29,浙江省,民营,0.141547,0.129835,3.3965879964999997,0.123062,0.237701,0.684431,3.873477,67.258156,187.739359,0.1173766560763617,4.64,3.08,0.0,0.025265270825255,0.0,4.0,3.0,1.0,0.097677,0.0,0.0,0.0,0.0,0.0,0.639,0.0,0.0,0.0,1.1425296348838951,15.885416666666677,0.16857928406808617,0.0,0.0,5.0,14.13,28.37,橡胶和塑料制品业,0.02785541784425704
002381,2020,双箭股份,29,浙江省,民营,0.167607,0.151541,4.4083896971,0.187423,0.258448,0.727474,4.470816,66.82058500000001,166.17763,0.1382665882663748,4.13,2.98,0.0,0.023707578964605,0.0,5.0,4.0,3.0,0.155365,0.0,0.0,0.0,0.0,1.0,0.2528,0.0,0.0,0.0,1.0989984183616506,23.44569288389513,0.25637076162646655,0.0,0.0,10.0,11.05,28.34,橡胶和塑料制品业,0.04256267977119697
002381,2021,双箭股份,29,浙江省,民营,0.076483,0.069094,2.5969960983,0.058012,0.102117,0.702684,4.176574,66.891332,172.868272,0.0530837676313218,6.31,3.07,0.0,0.055831486521405,0.0,6.0,5.0,4.0,0.121581,0.0,0.0,0.0,0.0,0.0,0.2528,0.0,0.0,0.0,1.0436917439215685,11.407766990291268,0.12667017912534506,0.0,0.0,6.0,10.24,24.29,橡胶和塑料制品业,0.04094745734428629
002381,2022,双箭股份,29,浙江省,民营,0.058172,0.045447,2.2807904915,0.218614,0.06716,0.73951,4.269689,66.91610700000001,171.461202,0.0472692269835968,5.0,3.26,0.0,0.04842258782777,0.0,7.0,6.0,3.0,0.071429,0.0,0.0,0.0,0.0,0.0,0.2528,0.0,0.0,0.0,1.1226583171298077,13.289760348583869,-0.16476125426533492,0.0,0.0,2.0,12.58,26.31,橡胶和塑料制品业,0.03740035700144671
002381,2023,双箭股份,29,浙江省,民营,0.118559,0.073883,3.649405934,0.11025,0.123511,0.714395,3.776457,66.90308900000001,182.363496,0.0321231300322208,5.78,3.42,0.0,0.08860476242222,0.0,8.0,7.0,6.0,0.128028,0.0,0.0,0.0,0.0,1.0,0.2528,0.0,0.0,0.0,1.1351043314316986,9.807692307692315,0.7630764227800494,10.000071489634156,0.0,2.0,12.64,25.47,橡胶和塑料制品业,0.07774843409912344
002382,2018,蓝帆医疗,35,山东省,民营,0.077011,0.053128,5.2805448841,0.68351,0.156383,0.365053,6.194366,66.452836,136.44065,0.0511372847246701,10.41,6.89,0.0,0.124193587489945,0.0,5.0,6.0,4.0,0.112549,0.0,0.0,0.0,0.0,0.0,20.4638,0.0,0.0,0.0,0.5942038251198208,35.54948391013966,2.0695359570249616,0.0,0.0,3.0,17.13,33.62,专用设备制造业,0.04929817847956978
002382,2019,蓝帆医疗,35,山东省,民营,0.06388,0.050395,8.5208363496,0.31001,0.197014,0.267791,5.167552,66.73686400000001,153.125104,0.059037524572707,13.25,8.54,0.0,0.09241344637236,0.0,6.0,7.0,2.0,0.046601,0.0,0.0,0.0,0.0,0.0,19.1852,0.0,0.0,0.0,0.8464720299025816,-8.040313549832023,0.05888683325397759,0.0,0.0,1.0,15.0,29.91,专用设备制造业,0.042521707230730676
002382,2020,蓝帆医疗,35,山东省,民营,0.192885,0.151746,25.2827569012,1.264183,0.493676,0.519538,8.995686,66.43261000000001,118.082227,0.2155317788841321,18.37,4.41,0.0,0.0842933120068,0.0,7.0,8.0,2.0,0.046388,0.0,0.0,0.0,0.0,1.0,15.1638,0.0,0.0,0.0,1.273988205329448,50.43838285435947,0.09400939569479781,0.0,0.0,1.0,22.42,33.12,专用设备制造业,0.0528628765864982
002382,2021,蓝帆医疗,35,山东省,民营,0.113563,0.089243,18.6689359047,0.030391,0.235228,0.477697,8.809601,66.61757200000001,121.758463,0.1327635251383764,9.78,6.39,0.0,0.066974538242065,0.0,8.0,9.0,3.0,0.037649,0.0,0.0,0.0,0.0,0.0,13.9404,3.0,0.0,0.0,0.956201234048349,37.28347094058604,0.2291112701696121,0.0,0.0,1.0,23.25,35.87,专用设备制造业,0.052375785441743705
002382,2022,蓝帆医疗,35,山东省,民营,-0.03531,-0.022692,1.525172161,-0.395643,-0.073471,0.298933,6.543653,66.85155200000001,140.466389,0.031152429444133,8.27,8.13,0.0,0.06072619425715,0.0,9.0,10.0,3.0,0.030297,0.0,0.0,0.0,0.0,0.0,13.5343,30.0,0.0,0.0,0.6646517794005155,-13.054245283018872,0.019620124141864537,0.0,0.0,2.0,15.54,42.3,专用设备制造业,0.05133713971281684
002382,2023,蓝帆医疗,29,山东省,民营,-0.056552,-0.031636,0.5980424923,0.005427,-0.111965,0.312773,6.089196,66.77756000000001,143.200044,-0.0046622314039149,10.23,7.86,0.0,0.05610897784377,0.0,10.0,11.0,2.0,0.018413,0.0,0.0,0.0,0.0,0.0,12.4234,57.0,0.0,0.0,0.6087317596936002,9.778923097789228,-0.06786414682509212,12.0000714976572,0.0,5.0,11.5,43.01,橡胶和塑料制品业,0.08253293039632015
002385,2018,大北农,13,北京市,民营,0.043233,0.048342,14.4676418543,0.029897,0.034709,1.03348,12.695461,64.908725,87.124207,0.0589900513902891,6.96,2.56,0.0,0.0,0.0,6.0,5.0,4.0,0.133245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.120259240716773,-9.458749343142404,-0.1796307858824998,9.125029188123587,0.0,0.0,2.22,6.24,农副食品加工业,0.06698501216678912
002385,2019,大北农,13,北京市,民营,0.055989,0.049161,14.680454284000001,-0.141133,0.04413,0.896106,11.900274,65.383601,93.842954,0.0945346868240143,7.83,2.67,0.0,0.0,0.0,7.0,6.0,4.0,0.122357,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.1965284566546377,-19.587928032501456,-0.03417026546328705,10.0,0.0,0.0,2.54,5.52,农副食品加工业,0.07392364543682027
002385,2020,大北农,13,北京市,民营,0.210063,0.141081,37.829429244699995,0.376161,0.135725,1.062447,23.322006,65.107572,76.149619,0.0772171663359351,13.66,2.5,0.0,0.0,0.0,8.0,7.0,2.0,0.081664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.1751242058622644,40.12269938650306,0.6484868092595053,9.0,0.0,4.0,8.15,16.4,农副食品加工业,0.07505271916687858
002385,2021,大北农,13,北京市,民营,-0.072888,-0.017524,4.9397015859,0.373204,-0.023312,1.230082,37.992118,63.01708000000001,54.423034,0.0427134203743456,13.93,2.13,0.0,0.0,0.0,9.0,8.0,4.0,0.049649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.5611739732615737,3.3635520758215742,-0.1436305265138329,9.000053447258294,0.0,4.0,9.21,17.8,农副食品加工业,0.08062625224373834
002385,2022,大北农,13,北京市,民营,0.024445,0.024892,17.1713272533,0.034112,0.009899,1.115797,37.050601,64.19681600000001,62.258403,0.0459463434499586,13.71,2.31,0.0,0.0,0.0,10.0,9.0,5.0,0.086547,0.0,0.0,0.0,0.0,23.0,0.0,31.0,0.0,2.0,1.5824905247376906,2.0182388996860423,0.05263254940297957,10.000022401756418,0.0,0.0,5.38,14.37,农副食品加工业,0.12764312814441692
