score,content,location,datetime
5,楚王陵、兵马俑、汉画长廊、竹林寺还有汉文化博物馆等，加上美丽的园林，可以游玩近一天，充实美好。,安徽省,2017-10-05 12:14:42
4,带孩子了解学习下还是不错的，地方很大，最好跟着导游后面！,江苏省,2017-10-03 05:51:56
5,老爸喜欢那些有浓重历史人文情怀的地方。徐州离上海也不远，很方便。带着老爸把徐州的历史看了个遍,江苏省,2016-10-17 11:21:39
5,携程旅行网预定很方便，直接扫码就打了电子票。不过十一期间导游缺乏，以至于每个景点都要等上一会儿！,江苏省,2016-10-04 14:58:09
5,环境优美，年代悠久，很有历史教育意义，值得参观。环境优美，年代悠久，很有历史教育意义，值得参观。,浙江省,2016-10-04 05:13:46
4,为保证能取到网络订票，要从南门进，北门肯定取不了。这是个蛮好的公园，花钱还有些可看的东西，楚王陵、兵马俑、画像石、解密画像石馆投资大趣味好都还可以的。,江苏省,2020-08-21 10:27:37
4,景区免费，景色宜人！里面有些展馆收费，如果喜欢值得一去，价格也实惠，可以了解汉文化初期嗯历史！,江苏省,2020-05-19 23:45:17
5,还可以总体的看头不是很大！要了一个导游包了一辆车感觉都不是很值！不适合当主景点来期待！！！！！,江苏省,2019-05-03 23:51:52
5,这条路线相当不错，风景优美，俩代君王墓相当震撼，小冯导游很有耐心，讲解的精彩，一次不错的旅行,江苏省,2018-08-17 13:38:17
5,导游人很好，讲解也特别详细。景区占地面积很大，晚六点之后可以免费进，也是个不错的散步的地方,河南省,2017-09-05 11:03:13
5,楚王陵非常壮观，体现出大汉的豪迈气概，发达的经济，整个园区环境很好，景点看完大概两三个小时。,河南省,2017-07-24 10:34:16
4,徐州已经被雾霾彻底沦陷了，仙境一般，好像在天上一样。,浙江省,2017-01-19 10:57:00
3,一般一般的,江苏省,2021-04-12 15:05:56
5,不错，提醒一下，票在南门换，也就是狮子山汉墓门口。,江苏省,2019-04-21 08:54:25
4,两汉三绝，看了汉兵马俑，楚王陵，这里就是个普通公园,江苏省,2018-05-08 11:09:45
5,值得一去，景区很大，喜欢汉兵马俑，可惜有点晚，没有全逛下来，孩子一个汉文化体验馆没来得及玩,江苏省,2018-02-20 16:00:46
5,里面风景和空气很好，游玩还是很惬意，我们一行人逛了有四个小时，楚王陵，博物馆，水下兵马俑！,江苏省,2016-11-17 04:52:32
5,听当地人讲很不错，就去看了，整体而言不是令人太满意，或许是因为冬天的原因吧，主要是讲刘邦的,河南省,2016-02-22 14:45:31
5,景区挺大，门票不便宜，汉墓讲解人员走路太快，明显感觉要尽快结束行程。,上海市,2020-11-25 04:12:49
4,还是不错的，可以体现徐州作为汉代重镇的历史传承。,云南省,2019-08-16 15:46:35
4,墓葬很大，兵马俑太小了，没有震撼的感觉，文物不少,河南省,2017-06-01 12:27:18
5,感觉还可以就是说的太少内容不多但地图还是挺好用的,贵州省,2017-03-30 05:40:24
5,出差顺便玩玩，地方还可以，里面的兵马俑就太垃圾了，和西安的完全没法比，最多20厘米高吧,山东省,2019-03-11 08:14:18
5,只有南门能领票，从，走到南门拿票，里面，环境蛮好，很多本地人在走路锻炼。,河南省,2017-12-03 15:05:32
5,这个点很值得一看！尤其是喜欢历史的，不喜欢这个的，不来也罢！绝对是两个极端的选择,江苏省,2019-02-11 02:39:30
5,作为一个徐州人，第一次去汉文化景区，真是感觉以前就应该来啊，适合逛一天，后面还得去。,山东省,2018-10-21 02:25:34
3,没有想象中的好，比不上龟山汉墓，讲解费有点坑,山东省,2017-07-02 02:57:43
3,兵马俑和小鸡仔似的，四五十公分大小，楚后墓没有，收钱90元不值，编钟演奏三两分钟，且只使用两组编钟，要另收钱。只有几个景点。,山东省,2017-01-31 08:30:15
5,总体感觉值得去参观，新增的汉画像石长廊是对原来景点的有效补充，相得益彰，留下深刻印象,江苏省,2016-08-06 15:24:27
5,作为大徐州的子民，有必要宣扬一下，我们徐州的文化，欢迎五湖四海的朋友们来游览！！！！,广东省,2016-02-29 14:17:08
5,不错有趣好玩，总体超赞，景色不错，性价比高，非常开心下次再来啦,上海市,2020-11-27 00:18:38
5,对楚汉文化有了较深的了解。很有收获。景色不错馆藏资源丰富。现代票务系统上还有待提高,河南省,2020-10-15 09:35:35
5,取票特别方便，凭给我的短信在门口直接取票，人不多，一分钟就好了，景区很好，值得看。,江苏省,2018-04-12 15:28:04
4,晚上在网上订的，今天在南门售票处取的，挺方便的，不过没有票，就是打印的一张纸。参观了楚王陵墓和兵俑，票价要是再便宜些就好了，南门路南有大润发，中午就在大润发吃的。,安徽省,2017-12-10 10:17:29
5,景区不大，环境不错，主要是看出土的汉代兵马俑和一些文物，适合对历史古迹感兴趣的人！,山东省,2017-10-22 04:11:49
5,很大的一个景区，最好要有讲解才能了解那段历史，可以做电瓶车，文化馆没开很可惜没去成,河北省,2016-10-19 15:48:35
5,还不错，面积挺大，没有开发完全，四个主要景点还可以。性价比一般，旅游的可以来看看。,江苏省,2016-09-06 16:34:10
5,第一次来徐州，选择的第一站是楚王陵，比此前了解的更加震撼，粗狂的风格，豪放的气质。,河北省,2016-08-25 08:18:51
5,徐州是汉文化的发源地，汉文化景区是一定要去的，大学几年也算了解了这里，也爱上了这里,河南省,2016-03-11 09:10:12
5,徐州汉文化景区还是非常值得一去，由六个景点组成，景区很大，如果仔细玩需半天时间。,辽宁省,2020-06-26 09:41:48
5,必须好啊！哈哈哈汉墓之旅，我很喜欢墓文化,山东省,2017-04-01 07:46:10
5,整个行程比想象中的要好很多。景区整个的管理有序，服务很好，讲解仔细，印象非常好。,山东省,2016-11-15 06:02:12
5,一般吧，除了云龙湖风景区和徐州博物馆外，其他地方也就一般，没啥好玩的，一般般吧！,江苏省,2016-08-18 00:58:58
5,一般，除了云龙湖风景区还不错外，徐州博物馆也还可以，其他地方也就一般，没啥玩的呢,山东省,2016-08-18 00:56:46
5,感谢携程提供的优良服务，每次和家人一起出来旅游都非常方便，节省了很多时间和麻烦！,山西省,2016-08-15 04:44:17
5,就是太冷了，去那边的时候根本不敢出去玩了,山东省,2016-05-08 20:53:16
5,很值得去看奥，不过千万别被忽悠了坐那电瓶车，又贵又不值，迈开腿有很多惊喜等着你。,江苏省,2016-02-27 01:35:47
5,喜爱古文化和安静的旅游者，这里比较合适，可以了解一些古代的文明，喜欢玩的请绕道,上海市,2017-10-12 13:37:01
4,去的那天下雨了，人很少，景点之间没有太远路，散步也能过去，但是没有讲解员的话真的没什么看头，带小孩出游什么的还是选择动物园海洋馆之类的吧，毕竟门票不甚便宜了,江苏省,2017-04-05 03:37:16
4,为了解汉代葬文化特别是当时贵族葬文化提供了实物依据在长长的墓道中我们会想起那些事死如生的理念还是为了修建帝王墓而死去的修墓工匠？来徐州汉文化景区寻找自己的答案,北京市,2017-04-02 12:27:34
5,刘邦故里，项羽霸业之地，还有伏羊节的加持，徐州的汉文化比较纯正，非常值得游玩,江苏省,2019-06-17 15:32:23
4,火车站如家宾馆出门往右公交站点有公交直达楚王陵景点，到哪就是汉文化景区，里面除了楚王陵还有汉兵马俑馆等景点，很大，至少游玩两个小时以上。,山东省,2018-11-26 23:39:24
5,还不错，人不多，感受一下徐州的汉文化。在携程买票便宜不少，进园游览最好有讲解,江苏省,2018-10-30 02:16:40
5,到徐州确实值得一看，也一定要请讲解，讲解现在的票价120,安徽省,2017-12-02 03:26:01
5,总体来说还可以吧，每个景点分开比较大,河南省,2017-06-20 07:33:26
4,非常值得去看，一定还要去徐州博物馆去看看，宝贝已经移到了博物馆去了。非常值得去看，一定还要去徐州博物馆去看看，宝贝已经移到了博物馆去了,江苏省,2020-12-29 04:50:12
4,是以汉文化为特色的全国最大的主题公园，囊括了被称为汉代三绝的汉墓、汉兵马俑和汉画像石，集中展现了两汉文化精髓。秦唐看西安、明清看北京、两汉看徐州。,山东省,2016-12-10 22:32:34
4,楚王陵，有小兵马俑之称，里面的陶俑也是做的栩栩如生，去徐州的话，不容错过。,云南省,2015-11-09 12:28:59
5,很好，很详细，就是没什么时间听，讲解的很详细，价格也不贵，用一下也可以。,山东省,2019-08-29 12:40:27
5,国内最适合了解汉文化的特色旅游景点，各种文物、雕像、雕刻、陶俑非常精美。,浙江省,2019-05-08 13:18:10
5,首次到徐州游览印象很好，汉文化景区值得一游，对了解徐州的汉文化很有好处。,江苏省,2018-04-07 12:07:13
5,景色很美，文化氛围很浓，价格很超值，改天再来好好读一下那些景色文字介绍。,江苏省,2017-11-20 11:24:43
5,汉兵马俑值得一看，园区景色很美！,江苏省,2017-08-06 07:16:26
5,很好，很有特色，尤其是汉代兵马俑,浙江省,2017-08-06 02:23:00
5,环境不错，游人不多，历史底蕴浓厚，就是票价有些高，还好携程优惠力度不错。,浙江省,2017-04-02 14:48:31
5,景点总体人不多，先看汉墓，然后兵马俑，接着水下，后面汉画，最后竹林寺。,安徽省,2019-03-10 00:34:54
5,不错哦，景区成熟，博物馆很棒，,山东省,2017-06-20 06:49:34
5,规模大，古风浓郁，汉文化主题公园，还有休闲健身的地方，风景不错，值得去,山东省,2016-10-20 15:36:37
5,很便捷相信携程很便捷相信携程很便捷相信携程很便捷相信携程很便捷相信携程,北京市,2016-08-19 02:38:20
5,跟进游客讲解方便实用，时间和去处随游客选择，讲解清晰明了，真的不错。,江苏省,2019-11-02 02:43:56
5,非常满意的一次亲子游，整个景区环境优美，标识清晰，路线安排非常合理。,山东省,2018-02-26 11:29:08
4,景点不错，特别是那个楚王墓，很宏伟。其他汉兵马俑什么的也不错。不得不吐槽一下，90元的门票有点贵了公园无门票，进展馆需要门票,江苏省,2018-02-21 06:39:23
5,兵马俑很震撼，讲解也非常生动。取票实绩上是打印一张小票，很实惠。,江苏省,2017-11-11 02:56:13
5,以汉文化为特色的全国最大的主题公园，楚王陵和汉代兵马俑是必去的地方。,安徽省,2017-08-24 06:41:02
5,使用比较方便，能去楚王陵，兵马俑博物馆和水下兵马俑三个地方，值得一去,江苏省,2017-04-30 14:47:58
5,这里是到徐州必去的景点，古墓很震撼，带小朋友来感受一下汉文化的熏陶！,安徽省,2017-02-04 10:38:43
4,汉文化发源地，值得观赏，管理存在问题有待改善！,江苏省,2019-12-11 01:01:51
5,亲戚来徐州玩，帮忙网上订票，取票方面，我没进去，不知道景区如何,河南省,2019-08-27 10:46:13
5,值得一看，要看汉文化，必去汉文化景区。景区布置的也很好，可以看一天,陕西省,2019-05-07 13:47:30
5,楚王陵很震撼，还有汉兵马俑也不错，其他就只是走走看看，没太多东西！,河北省,2018-10-09 00:41:09
5,景点非常好，即了解了历史，又开心快乐地旅游，身体心理都得到了洗礼。,山东省,2018-02-20 14:06:22
